Loại	Tên	Các loại phòng	Giá	Vị trí	Số đánh giá
Căn hộ dịch vụ	Căn hộ thoáng mát với bếp, tủ lạnh,tivi và máy giặt-5phut đi bộ ra chợ Bến Thành( Tối đa 6 người)	6 khách · 1 Phòng ngủ · 1 phòng tắm	550,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	P"m"P /No.2 : Ancient Shadow in Downtown	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,300,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · The One Ho Chi Minh	♥ 3 BR ♥ LUXURY CONDO 2min from BenThanh market	8 khách · 3 Phòng ngủ · 2 phòng tắm	2,144,916₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	Cozy room w. balcony & green garden near Ben Thanh	2 khách · 1 Phòng ngủ · 1 phòng tắm	706,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · The Tresor	Wonder Sevens - 2 Bedrooms, 2 Bathrooms District 4	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,310,782₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	ta.maison ★ Organized and Fully-equipped King Studio in Central | 101 ♡	2 khách · 1 Phòng ngủ · 1 phòng tắm	645,000₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	
Nhà riêng	Balcony & 2 bedroom 3 min walk to Botanical Garden	4 khách · 2 Phòng ngủ · 1 phòng tắm	571,978₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	RedDoorz Cozy Family Apartment, Tan Dinh, Dist 1 - HO 1739	4 khách · 2 Phòng ngủ · 1 phòng tắm	480,000₫/đêm 600,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	Home Peace Home- A Cozy Place in D1 with Elevator	2 khách · 1 Phòng ngủ · 1 phòng tắm	430,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Căn hộ view ra thành phố - Vinhomes Central Park	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,150,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Millennium Masteri	G&N stay - Cute studio APT with city view	2 khách · 1 Phòng ngủ · 1 phòng tắm	786,469₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Dany House 5 @ Vinhomes central park 2BR - Near Landmark 81, Spacious & Amazing View	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,581,700₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Bright 2BR + Huge Balcony | by Blue Arch	4 khách · 2 Phòng ngủ · 2 phòng tắm	2,030,400₫/đêm 2,256,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Henry's House - River Gate Apartment New Apartment Best View River, Free Pool & Gym..	2 khách · 1 Phòng ngủ · 1 phòng tắm	667,307₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Khu cao ốc Dragon Hill	Feel like home at Dragon Hill Residence and Suites 2, 2 bedrooms, large balcony, Free Pool & Gym	6 khách · 2 Phòng ngủ · 2 phòng tắm	790,000₫/đêm	Nhà Bè, Hồ Chí Minh, Vietnam	
Khác	Cool SG Homestay★Saigon Green❤5mins to Bui Vien★Big window	3 khách · 1 Phòng ngủ · 1 phòng tắm	490,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Superior Studio with kitchen in Phu	2 khách · 1 Phòng ngủ · 1 phòng tắm	495,000₫/đêm 900,000₫	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Sky Garden	Sky Garden 8A- New,clean 2Br+Sofa bed, Korea TV	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,620,603₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Chung cư 203 Nguyễn Trãi	★Coral PLAYCATION★ Insta-worthy 3Br APT /w ♨ @CENTRAL HCMC	10 khách · 3 Phòng ngủ · 3 phòng tắm	2,400,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Sunrise Cityview	Sunrise City View 2 BRS	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,299,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	STAY SAIGON 2	3 khách · 1 Phòng ngủ · 1 phòng tắm	929,464₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Diamond Island (Đảo Kim Cương)	*Đảo Kim Cương* Căn Hộ Cao Cấp 3PN View Sông Đầy Đủ Tiện Nghi	5 khách · 3 Phòng ngủ · 2 phòng tắm	2,050,000₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
Nhà riêng	Family Room with Banconly & Garden near Ben Thanh	4 khách · 1 Phòng ngủ · 1 phòng tắm	717,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	5min to Independence Palac⭐ 2 beds for 4 guests❤L2	4 khách · 1 Phòng ngủ · 1 phòng tắm	571,978₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · The One Ho Chi Minh	Son & Henry Apartment - Ben Thanh Tower 6.2	4 khách · 1 Phòng ngủ · 1 phòng tắm	1,882,760₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Golden River Ba Son	Luxury 3Br Vinhomes Golden River	6 khách · 3 Phòng ngủ · 2 phòng tắm	2,359,408₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	GREEN DOOR! A COZY ROOM WITH FULL LIGHT	3 khách · 1 Phòng ngủ · 1 phòng tắm	285,989₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Golden River Ba Son	Tracy's home#Vinhomes Golden River#Premium homes 2Brs	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,799,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	Cozy room with eco-garden & balcony near Ben Thanh	3 khách · 1 Phòng ngủ · 1 phòng tắm	514,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Stylish, cozy studio 3 mins frm Bui Vien yet quiet	2 khách · 1 Phòng ngủ · 1 phòng tắm	554,400₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	BV103 - City Center Studio with Rustic Design	2 khách · 1 Phòng ngủ · 1 phòng tắm	434,500₫/đêm 790,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Khám phá Căn hộ 2 Phòng ngủ, Nội thất Ấm cúng, Quang cảnh Thành phố gần Quận 1	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,787,430₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	❤️【City House】1 BR- Balcony ★ Free Parking & Gym	2 khách · 1 Phòng ngủ · 1 phòng tắm	497,000₫/đêm 710,000₫	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Antique LeConKuy	10 khách · 2 Phòng ngủ · 2 phòng tắm	1,835,095₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Sarina Condominium	Relax with Sauna, Gym & Pool at 2BR High-end Condo	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,787,430₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Emerald Inviting 3BR Suite w Pool & Gym	7 khách · 3 Phòng ngủ · 2 phòng tắm	2,264,078₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Biệt Thự	Room 2.1 - Phuc Homestay Can Gio	4 khách · 1 Phòng ngủ · 1 phòng tắm	600,000₫/đêm	Cần Giờ, Hồ Chí Minh, Vietnam	
Căn hộ Studio	P"m"P/ No.4 : Sunny Grenery Oasis in Downtown	3 khách · 1 Phòng ngủ · 1 phòng tắm	900,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	Sunny Room in Saigon Old Town Coffee & Hostel	2 khách · 1 Phòng ngủ · 1 phòng tắm	360,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum's Home - Traveller choice @1BR @Riverview . 303	2 khách · 1 Phòng ngủ · 1 phòng tắm	524,313₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Scenic Valley 1	Apart at Scenic valley*Near Golf*Free pool,GYM	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,000,000₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Nice & Modern Part I Save Money II Quiet Stay- HO 2264	2 khách · 1 Phòng ngủ · 1 phòng tắm	432,000₫/đêm 540,000₫	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Masteri Thảo Điền	Herla Masteri Thao Dien Luxury Apartment 1608 #Tower T2	7 khách · 2 Phòng ngủ · 2 phòng tắm	1,439,100₫/đêm 1,599,000₫	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ Studio	BV303 - Rustic Studio at Saigon Nightlife Street	2 khách · 1 Phòng ngủ · 1 phòng tắm	434,500₫/đêm 790,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Henry's House - River Gate Apartment - 3BR Gym& Pool free #HotDeal	8 khách · 3 Phòng ngủ · 2 phòng tắm	1,668,268₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ River Gate	Henry's House - River Gate Apartment - 5mins to BenThanh_Free Pool	5 khách · 2 Phòng ngủ · 1 phòng tắm	977,128₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	V Tree Home căn hộ 2 phòng ngủ lớn Millennium	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,549,106₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Dlux Saigon - Corner Expat Hub in D3 *3A* 5 mins to Pink Church	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,400,000₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Kingston Residence	H&T Apartment 5★2 Beds★Pool,Gym, 3MINS TO AIRPORT	4 khách · 1 Phòng ngủ · 1 phòng tắm	717,355₫/đêm 1,024,793₫	Phú Nhuận, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Icon 56	Great City View~Rooftop Pool~Central 2BR Apartment	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,200,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	The 1975 House 4	4 khách · 2 Phòng ngủ · 1 phòng tắm	1,072,458₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Golden River Ba Son	Business City - Vinhomes Golden River - 1BD.1WC - City View	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,250,100₫/đêm 1,389,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Căn hộ Orchard ParkView	[Orchard Parkview ] LUXURY APT 3BRS - Best service !!!	7 khách · 3 Phòng ngủ · 2 phòng tắm	2,200,000₫/đêm	Phú Nhuận, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Premier ✯ 1BR Stunning Designed near @D1	2 khách · 1 Phòng ngủ · 1 phòng tắm	400,385₫/đêm 571,978₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	VtreeHome 2 phòng ngủ cao cấp Millennium	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,668,268₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Cozrum Premier - 2BR Furnished Room w Big Balcony	4 khách · 2 Phòng ngủ · 2 phòng tắm	633,942₫/đêm 905,631₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Sunrise City	SUNRISE CITY CENTRAL W3 29F 선라이즈 시티 하얀집 29층 리버뷰	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,353,000₫/đêm 1,650,000₫	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	David Homestay THE TWO GIANTS APARTMENT	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,339,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Nhà riêng	Hazel's House	10 khách · 5 Phòng ngủ · 5 phòng tắm	2,000,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ The Manor	★City CENTER★FREE Rooftop Pool★★Very QUITE & WARM★	3 khách · 1 Phòng ngủ · 1 phòng tắm	700,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	30m2 Master studio- 1 min walking to Bui Vien- Clean and safe	3 khách · 1 Phòng ngủ · 1 phòng tắm	661,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	★선라이즈(호텔식) SunriseCity Luxury 2bed2bath SW POOL#7	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,668,268₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Nhà riêng	DOUBLE ROOM HAPPY BED ROOM (PHÒNG ĐÔI RẺ)	2 khách · 1 Phòng ngủ · 1 phòng tắm	298,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Nhà riêng	Deluxe DOUBLE BALCONY Giường Đôi với Ban công	2 khách · 1 Phòng ngủ · 1 phòng tắm	325,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Khu cao ốc Dragon Hill	-30% SOFT OPENING LUXURY APART 2BR WITH FREE POOL GYM	4 khách · 2 Phòng ngủ · 2 phòng tắm	790,000₫/đêm	Nhà Bè, Hồ Chí Minh, Vietnam	
Nhà riêng	❤️Hello Saigon Homestay❤️Lovely rooftop garden❤️Green Space ❤️ Heart of district 3 ll Rain3	2 khách · 1 Phòng ngủ · 1 phòng tắm	465,000₫/đêm	Quận 3, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Airport Cozy Apart || Full Kitchen || Phu Nhuan Dist - HO 1876	2 khách · 1 Phòng ngủ · 1 phòng tắm	360,000₫/đêm 450,000₫	Phú Nhuận, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Stylish Room with Private Balcony in Saigon's CBD 301	2 khách · 1 Phòng ngủ · 1 phòng tắm	454,300₫/đêm 649,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	CENTER District 1@ 5 mins walk to Ben Thanh Market	2 khách · 1 Phòng ngủ · 1 phòng tắm	595,810₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ River Gate	High floor studio	3 khách · 1 Phòng ngủ · 1 phòng tắm	950,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Cozrum Homes ✯ 1BR Traditional Studio w Coffee Hub	2 khách · 1 Phòng ngủ · 1 phòng tắm	367,019₫/đêm 476,648₫	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	Saigon 1984 Home Stay⚡Retro vibe @City❤️ with Rooftop Bar	16 khách · 6 Phòng ngủ · 6 phòng tắm	6,434,749₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	The Dorm Saigon - Deluxe Double Room #101	2 khách · 1 Phòng ngủ · 2 phòng tắm	920,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Khác	The Dorm Saigon - Twin Room #102	2 khách · 1 Phòng ngủ · 2 phòng tắm	915,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Central Saigon Peaceful Chill House #8-1	3 khách · 1 Phòng ngủ · 1 phòng tắm	428,983₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Central Saigon Peaceful Chill House #8-3	3 khách · 1 Phòng ngủ · 1 phòng tắm	428,983₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Rooftop Apartment - Splendid City Views	6 khách · 2 Phòng ngủ · 1 phòng tắm	2,025,754₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Luxury 3BRs Apartment of Sunrise City Central	6 khách · 3 Phòng ngủ · 2 phòng tắm	1,549,106₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ Saigon Royal Residence	Up the Luxury Level at a Classic Abode Pool & Gym	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,310,782₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Spacious Apart | Private & Full Kichen | Quiet Place - HO 1877	2 khách · 1 Phòng ngủ · 1 phòng tắm	400,000₫/đêm 500,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	RedDoorz Artist Apartment nearest District 1 - HO 1877	3 khách · 1 Phòng ngủ · 1 phòng tắm	400,000₫/đêm 500,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Suite Apart || Full Kitchen | Balcony || City View - HO 1877	2 khách · 1 Phòng ngủ · 1 phòng tắm	440,000₫/đêm 550,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	Son & Henry Apartment - Ben Thanh Tower 6.4	4 khách · 1 Phòng ngủ · 1 phòng tắm	1,882,760₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Millennium Masteri	phòng ở quận 4 - kỉ niệm của Sài Gòn	2 khách · 1 Phòng ngủ · 1 phòng tắm	970,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · The Gold View	MsThy's APT ❥❥❥GOLD VIEW 2 BRs - Đẳng Cấp Thượng Lưu	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,250,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ Saigon Royal Residence	Remarkable value, unbeatable location@Saigonroyal	3 khách · 1 Phòng ngủ · 1 phòng tắm	879,656₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Vinhomes Central Park (Vinhomes Tân Cảng)	Spacious&Stylish - 2 Bedroom Apt In Vinhomes Central Park	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,787,430₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · The Tresor	Saigon Corner The Tresor	2 khách · 1 Phòng ngủ · 1 phòng tắm	885,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Luxury Apart | Private & Full Kitchen | Binh Thanh - HO 1877	2 khách · 1 Phòng ngủ · 1 phòng tắm	400,000₫/đêm 500,000₫	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Amanda Phan 2 // Căn hộ tiện nghi có ban công giữa lòng thành phố	3 khách · 1 Phòng ngủ · 1 phòng tắm	605,000₫/đêm 1,100,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Super central & well decorated 2 br apartment	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,239,285₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	Cozy house for couple	4 khách · 1 Phòng ngủ · 2 phòng tắm	834,134₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Central Saigon Peaceful Chill House #8-8	3 khách · 1 Phòng ngủ · 1 phòng tắm	476,648₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Căn hộ The Manor	An Oasis in Saigon	2 khách · 1 Phòng ngủ · 1 phòng tắm	850,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	[-50% HOT DEAL] Cozy Large APT Central D1	6 khách · 2 Phòng ngủ · 2 phòng tắm	900,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ	Creative 3BR + Gym | Downtown by Blue Arch	6 khách · 3 Phòng ngủ · 2 phòng tắm	2,664,900₫/đêm 2,961,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Nhà riêng	*TOGETHER ROOM#BuiVien#BenThanhmarket#D1#Terrace	6 khách · 1 Phòng ngủ · 1 phòng tắm	225,000₫/đêm 250,000₫	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	AN Home • Rooft⭕️p, garden, 3 VIEWs❗️Saigon Central	4 khách · 2 Phòng ngủ · 1 phòng tắm	1,116,100₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Millennium Masteri	CITY CENTER✦MILLENNIUM APT.✦UNIQUE SALTED WATER POOL	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,120,123₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	SaigonChillStay Modern Deluxe Studio @City Center 1F	3 khách · 1 Phòng ngủ · 1 phòng tắm	650,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	★선라이즈(호텔식) 원룸 SunriseCity Luxury STUDIO SW POOL#10	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,191,620₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ Studio	DOLA homestay R1 : District 7 : HCM city	3 khách · 1 Phòng ngủ · 1 phòng tắm	238,324₫/đêm	Quận 7, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Icon 56	ICON 56 Luna Homie -FREE RooftopPOOL and GYM	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,000,961₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ River Gate	★20% OFF!!! La Calmette 1 Luxstay, at city centre★	2 khách · 1 Phòng ngủ · 1 phòng tắm	714,972₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · The Gold View	Sen's-PANORAMIC viewed 3BRs@21st Flr+INFINITY POOL	8 khách · 3 Phòng ngủ · 2 phòng tắm	1,769,560₫/đêm 2,132,000₫	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ chung cư	[Mucho Gusto]spacious house in the heart of Saigon	4 khách · 1 Phòng ngủ · 1 phòng tắm	953,296₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Vinhomes Stay - Home away from home in Vinhomes Central Park apartment (3 bedroom)	6 khách · 3 Phòng ngủ · 2 phòng tắm	2,144,916₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Masteri Thảo Điền	Cozy home in Masteri Thao Dien, T3, lower floor with pool view	6 khách · 2 Phòng ngủ · 2 phòng tắm	1,191,620₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Masteri An Phú	Căn hộ hiện đại Masteri An Phú, 2PN, view hồ bơi , vườn trên cao và thành phố / Andy 2 bed 2 bath Condo, Pools & Sky Gardent View	4 khách · 2 Phòng ngủ · 2 phòng tắm	1,072,458₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Orchard Garden	AIRPORT HOMESTAY- LUXURY STUDIO- FREE GYM-POOL	2 khách · 1 Phòng ngủ · 1 phòng tắm	900,000₫/đêm	Phú Nhuận, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ The Manor	SHIN'S HIDEOUT - Lovely studio with city view	3 khách · 1 Phòng ngủ · 1 phòng tắm	490,000₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ Studio	P"m" P/No.1 : cozy STUDIO in city center	2 khách · 1 Phòng ngủ · 1 phòng tắm	800,000₫/đêm	Quận 1, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Saigon Lotus★ inside Vinhomes Central Park 1BR - Căn hộ Sang Chảnh bên trong khu Landmark 81	4 khách · 1 Phòng ngủ · 1 phòng tắm	1,096,290₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	Vinhomes CP. 43FL of Landmark 4, close Landmark 81	2 khách · 1 Phòng ngủ · 1 phòng tắm	1,072,458₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ dịch vụ · Vinhomes Central Park (Vinhomes Tân Cảng)	❤FREE AIRPORT PICKUP ★LANDMARK 81❤GREAT VIEW	3 khách · 1 Phòng ngủ · 1 phòng tắm	1,239,285₫/đêm	Bình Thạnh, Hồ Chí Minh, Vietnam	
Căn hộ chung cư · Chung cư New City Thủ Thiêm	VIEW LANDMARK with SELF SERVICE BREAKFAST, FREE POOL 2 BEDROOMS APART AT NEW CITY BUILDING	5 khách · 2 Phòng ngủ · 2 phòng tắm	1,310,782₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
Căn hộ Studio · Căn hộ River Gate	Linh's Studio- Góc an yên giữa trung tâm Sài Gòn	3 khách · 1 Phòng ngủ · 1 phòng tắm	790,000₫/đêm	Quận 4, Hồ Chí Minh, Vietnam	
Căn hộ Studio	Lupin Home Studio (202)	2 khách · 1 Phòng ngủ · 1 phòng tắm	370,000₫/đêm	Quận 2, Hồ Chí Minh, Vietnam	
